DATE,NUM_DAILY_DIED,MA7_NUM_DAILY_DIED,NUM_DAILY_DIED_per_100kpop,MA7_NUM_DAILY_DIED_per_100kpop,REGION_L,REGION_S,REGION_PSGC
2020-09-19,6.0,2.2857142857142856,0.04827679034004213,0.018391158224777944,Central Luzon (Region III),3,PH030000000
2020-09-20,1.0,2.0,0.008046131723340356,0.0160922634466807,Central Luzon (Region III),3,PH030000000
2020-09-21,0.0,1.7142857142857142,0.0,0.013793368668583455,Central Luzon (Region III),3,PH030000000
2020-09-22,4.0,2.0,0.032184526893361425,0.0160922634466807,Central Luzon (Region III),3,PH030000000
2020-09-23,2.0,2.142857142857143,0.016092263446680712,0.017241710835729323,Central Luzon (Region III),3,PH030000000
2020-09-24,1.0,2.0,0.008046131723340356,0.0160922634466807,Central Luzon (Region III),3,PH030000000
2020-09-25,11.0,3.571428571428571,0.08850744895674391,0.028736184726215544,Central Luzon (Region III),3,PH030000000
2020-09-26,5.0,3.4285714285714284,0.04023065861670178,0.027586737337166923,Central Luzon (Region III),3,PH030000000
2020-09-27,3.0,3.714285714285714,0.024138395170021067,0.02988563211526417,Central Luzon (Region III),3,PH030000000
2020-09-28,1.0,3.8571428571428568,0.008046131723340356,0.03103507950431279,Central Luzon (Region III),3,PH030000000
2020-09-29,5.0,4.0,0.04023065861670178,0.03218452689336141,Central Luzon (Region III),3,PH030000000
2020-09-30,0.0,3.714285714285714,0.0,0.02988563211526417,Central Luzon (Region III),3,PH030000000
2020-10-01,1.0,3.714285714285714,0.008046131723340356,0.02988563211526417,Central Luzon (Region III),3,PH030000000
2020-10-02,6.0,3.0,0.04827679034004213,0.02413839517002106,Central Luzon (Region III),3,PH030000000
2020-10-03,2.0,2.571428571428571,0.016092263446680712,0.020690053002875193,Central Luzon (Region III),3,PH030000000
2020-10-04,3.0,2.571428571428571,0.024138395170021067,0.020690053002875193,Central Luzon (Region III),3,PH030000000
2020-10-05,5.0,3.142857142857143,0.04023065861670178,0.025287842559069684,Central Luzon (Region III),3,PH030000000
2020-10-06,1.0,2.571428571428571,0.008046131723340356,0.020690053002875193,Central Luzon (Region III),3,PH030000000
2020-10-07,6.0,3.4285714285714284,0.04827679034004213,0.027586737337166923,Central Luzon (Region III),3,PH030000000
2020-10-08,6.0,4.142857142857142,0.04827679034004213,0.033333974282410035,Central Luzon (Region III),3,PH030000000
2020-10-09,6.0,4.142857142857142,0.04827679034004213,0.033333974282410035,Central Luzon (Region III),3,PH030000000
2020-10-10,3.0,4.285714285714286,0.024138395170021067,0.03448342167145865,Central Luzon (Region III),3,PH030000000
2020-10-11,4.0,4.428571428571428,0.032184526893361425,0.03563286906050728,Central Luzon (Region III),3,PH030000000
2020-10-12,0.0,3.714285714285714,0.0,0.029885632115264165,Central Luzon (Region III),3,PH030000000
2020-10-13,0.0,3.571428571428571,0.0,0.028736184726215544,Central Luzon (Region III),3,PH030000000
2020-10-14,7.0,3.714285714285714,0.05632292206338249,0.029885632115264165,Central Luzon (Region III),3,PH030000000
2020-10-15,4.0,3.4285714285714284,0.032184526893361425,0.02758673733716692,Central Luzon (Region III),3,PH030000000
2020-10-16,3.0,3.0,0.024138395170021067,0.024138395170021053,Central Luzon (Region III),3,PH030000000
2020-10-17,9.0,3.8571428571428568,0.0724151855100632,0.03103507950431279,Central Luzon (Region III),3,PH030000000
2020-10-18,7.0,4.285714285714286,0.05632292206338249,0.03448342167145865,Central Luzon (Region III),3,PH030000000
2020-10-19,35.0,9.285714285714285,0.2816146103169125,0.07471408028816044,Central Luzon (Region III),3,PH030000000
2020-10-20,-32.0,4.714285714285714,-0.2574762151468914,0.03793176383860453,Central Luzon (Region III),3,PH030000000
2020-10-21,4.0,4.285714285714286,0.032184526893361425,0.03448342167145867,Central Luzon (Region III),3,PH030000000
2020-10-22,0.0,3.714285714285714,0.0,0.029885632115264175,Central Luzon (Region III),3,PH030000000
2020-10-23,33.0,8.0,0.26552234687023174,0.06436905378672285,Central Luzon (Region III),3,PH030000000
2020-10-24,0.0,6.7142857142857135,0.0,0.05402402728528524,Central Luzon (Region III),3,PH030000000
2020-10-25,3.0,6.142857142857142,0.024138395170021067,0.04942623772909075,Central Luzon (Region III),3,PH030000000
2020-10-26,2.0,1.4285714285714284,0.016092263446680712,0.011494473890486212,Central Luzon (Region III),3,PH030000000
2020-10-27,0.0,6.0,0.0,0.048276790340042126,Central Luzon (Region III),3,PH030000000
2020-10-28,2.0,5.7142857142857135,0.016092263446680712,0.045977895561944884,Central Luzon (Region III),3,PH030000000
2020-10-29,2.0,6.0,0.016092263446680712,0.048276790340042126,Central Luzon (Region III),3,PH030000000
2020-10-30,5.0,2.0,0.04023065861670178,0.016092263446680702,Central Luzon (Region III),3,PH030000000
2020-10-31,5.0,2.714285714285714,0.04023065861670178,0.021839500391923814,Central Luzon (Region III),3,PH030000000
2020-11-01,1.0,2.4285714285714284,0.008046131723340356,0.01954060561382657,Central Luzon (Region III),3,PH030000000
2020-11-02,4.0,2.714285714285714,0.032184526893361425,0.021839500391923814,Central Luzon (Region III),3,PH030000000
2020-11-03,9.0,4.0,0.0724151855100632,0.03218452689336141,Central Luzon (Region III),3,PH030000000
2020-11-04,7.0,4.714285714285714,0.05632292206338249,0.037931763838604526,Central Luzon (Region III),3,PH030000000
2020-11-05,0.0,4.428571428571428,0.0,0.03563286906050728,Central Luzon (Region III),3,PH030000000
2020-11-06,1.0,3.8571428571428568,0.008046131723340356,0.03103507950431279,Central Luzon (Region III),3,PH030000000
2020-11-07,0.0,3.142857142857143,0.0,0.025287842559069677,Central Luzon (Region III),3,PH030000000
2020-11-08,9.0,4.285714285714286,0.0724151855100632,0.03448342167145865,Central Luzon (Region III),3,PH030000000
2020-11-09,19.0,6.428571428571428,0.15287650274346676,0.051725132507187986,Central Luzon (Region III),3,PH030000000
2020-11-10,3.0,5.571428571428571,0.024138395170021067,0.04482844817289625,Central Luzon (Region III),3,PH030000000
2020-11-11,5.0,5.285714285714286,0.04023065861670178,0.04252955339479902,Central Luzon (Region III),3,PH030000000
2020-11-12,1.0,5.428571428571428,0.008046131723340356,0.043679000783847635,Central Luzon (Region III),3,PH030000000
2020-11-13,3.0,5.7142857142857135,0.024138395170021067,0.04597789556194488,Central Luzon (Region III),3,PH030000000
2020-11-14,4.0,6.285714285714286,0.032184526893361425,0.05057568511813937,Central Luzon (Region III),3,PH030000000
2020-11-15,9.0,6.285714285714286,0.0724151855100632,0.05057568511813937,Central Luzon (Region III),3,PH030000000
2020-11-16,0.0,3.571428571428571,0.0,0.028736184726215544,Central Luzon (Region III),3,PH030000000
2020-11-17,0.0,3.142857142857143,0.0,0.025287842559069677,Central Luzon (Region III),3,PH030000000
2020-11-18,9.0,3.714285714285714,0.0724151855100632,0.02988563211526417,Central Luzon (Region III),3,PH030000000
2020-11-19,4.0,4.142857142857142,0.032184526893361425,0.033333974282410035,Central Luzon (Region III),3,PH030000000
2020-11-20,0.0,3.714285714285714,0.0,0.02988563211526417,Central Luzon (Region III),3,PH030000000
2020-11-21,2.0,3.4285714285714284,0.016092263446680712,0.027586737337166923,Central Luzon (Region III),3,PH030000000
2020-11-22,1.0,2.2857142857142856,0.008046131723340356,0.018391158224777944,Central Luzon (Region III),3,PH030000000
2020-11-23,10.0,3.714285714285714,0.08046131723340356,0.029885632115264165,Central Luzon (Region III),3,PH030000000
2020-11-24,0.0,3.714285714285714,0.0,0.029885632115264165,Central Luzon (Region III),3,PH030000000
2020-11-25,0.0,2.4285714285714284,0.0,0.019540605613826565,Central Luzon (Region III),3,PH030000000
2020-11-26,0.0,1.857142857142857,0.0,0.014942816057632074,Central Luzon (Region III),3,PH030000000
2020-11-27,3.0,2.2857142857142856,0.024138395170021067,0.01839115822477794,Central Luzon (Region III),3,PH030000000
2020-11-28,19.0,4.714285714285714,0.15287650274346676,0.03793176383860452,Central Luzon (Region III),3,PH030000000
2020-11-29,8.0,5.7142857142857135,0.06436905378672285,0.04597789556194487,Central Luzon (Region III),3,PH030000000
2020-11-30,6.0,5.142857142857142,0.04827679034004213,0.04138010600575038,Central Luzon (Region III),3,PH030000000
2020-12-01,6.0,6.0,0.04827679034004213,0.048276790340042106,Central Luzon (Region III),3,PH030000000
2020-12-02,0.0,6.0,0.0,0.048276790340042106,Central Luzon (Region III),3,PH030000000
2020-12-03,0.0,6.0,0.0,0.048276790340042106,Central Luzon (Region III),3,PH030000000
2020-12-04,6.0,6.428571428571428,0.04827679034004213,0.05172513250718798,Central Luzon (Region III),3,PH030000000
2020-12-05,0.0,3.714285714285714,0.0,0.029885632115264158,Central Luzon (Region III),3,PH030000000
2020-12-06,1.0,2.714285714285714,0.008046131723340356,0.0218395003919238,Central Luzon (Region III),3,PH030000000
2020-12-07,0.0,1.857142857142857,0.0,0.014942816057632069,Central Luzon (Region III),3,PH030000000
2020-12-08,51.0,8.285714285714285,0.41035271789035815,0.06666794856482007,Central Luzon (Region III),3,PH030000000
2020-12-09,0.0,8.285714285714285,0.0,0.06666794856482007,Central Luzon (Region III),3,PH030000000
2020-12-10,3.0,8.714285714285714,0.024138395170021067,0.07011629073196594,Central Luzon (Region III),3,PH030000000
2020-12-11,0.0,7.857142857142857,0.0,0.06321960639767421,Central Luzon (Region III),3,PH030000000
2020-12-12,1.0,8.0,0.008046131723340356,0.06436905378672282,Central Luzon (Region III),3,PH030000000
2020-12-13,0.0,7.857142857142857,0.0,0.06321960639767421,Central Luzon (Region III),3,PH030000000
2020-12-14,11.5,9.5,0.0925305148184141,0.07643825137173337,Central Luzon (Region III),3,PH030000000
2020-12-15,23.0,5.5,0.1850610296368282,0.04425372447837195,Central Luzon (Region III),3,PH030000000
2020-12-16,2.0,5.785714285714286,0.016092263446680712,0.04655261925646918,Central Luzon (Region III),3,PH030000000
2020-12-17,1.0,5.5,0.008046131723340356,0.04425372447837195,Central Luzon (Region III),3,PH030000000
2020-12-18,0.0,5.5,0.0,0.04425372447837195,Central Luzon (Region III),3,PH030000000
2020-12-19,0.0,5.357142857142857,0.0,0.04310427708932332,Central Luzon (Region III),3,PH030000000
2020-12-20,2.0,5.642857142857142,0.016092263446680712,0.045403171867420565,Central Luzon (Region III),3,PH030000000
2020-12-21,0.0,4.0,0.0,0.03218452689336141,Central Luzon (Region III),3,PH030000000
2020-12-22,19.0,3.4285714285714284,0.15287650274346676,0.02758673733716692,Central Luzon (Region III),3,PH030000000
2020-12-23,0.0,3.142857142857143,0.0,0.025287842559069674,Central Luzon (Region III),3,PH030000000
2020-12-24,0.0,3.0,0.0,0.024138395170021053,Central Luzon (Region III),3,PH030000000
2020-12-25,1.0,3.142857142857143,0.008046131723340356,0.025287842559069674,Central Luzon (Region III),3,PH030000000
2020-12-26,0.0,3.142857142857143,0.0,0.025287842559069674,Central Luzon (Region III),3,PH030000000
2020-12-27,3.0,3.2857142857142856,0.024138395170021067,0.026437289948118295,Central Luzon (Region III),3,PH030000000
2020-12-28,1.0,3.4285714285714284,0.008046131723340356,0.027586737337166916,Central Luzon (Region III),3,PH030000000
2020-12-29,4.0,1.2857142857142856,0.032184526893361425,0.010345026501437584,Central Luzon (Region III),3,PH030000000
2020-12-30,30.0,5.571428571428571,0.24138395170021068,0.044828448172896246,Central Luzon (Region III),3,PH030000000
2020-12-31,0.0,5.571428571428571,0.0,0.044828448172896246,Central Luzon (Region III),3,PH030000000
2021-01-01,0.0,5.428571428571428,0.0,0.04367900078384763,Central Luzon (Region III),3,PH030000000
2021-01-02,0.0,5.428571428571428,0.0,0.04367900078384763,Central Luzon (Region III),3,PH030000000
2021-01-03,0.0,5.0,0.0,0.040230658616701755,Central Luzon (Region III),3,PH030000000
2021-01-04,0.0,4.857142857142857,0.0,0.03908121122765314,Central Luzon (Region III),3,PH030000000
2021-01-05,11.0,5.857142857142857,0.08850744895674391,0.04712734295099349,Central Luzon (Region III),3,PH030000000
2021-01-06,6.0,2.4285714285714284,0.04827679034004213,0.019540605613826558,Central Luzon (Region III),3,PH030000000
2021-01-07,0.0,2.4285714285714284,0.0,0.019540605613826558,Central Luzon (Region III),3,PH030000000
2021-01-08,0.0,2.4285714285714284,0.0,0.019540605613826558,Central Luzon (Region III),3,PH030000000
2021-01-09,0.0,2.4285714285714284,0.0,0.019540605613826558,Central Luzon (Region III),3,PH030000000
2021-01-10,0.0,2.4285714285714284,0.0,0.019540605613826558,Central Luzon (Region III),3,PH030000000
2021-01-11,0.0,2.4285714285714284,0.0,0.019540605613826558,Central Luzon (Region III),3,PH030000000
2021-01-12,121.0,18.142857142857142,0.9735819385241831,0.145979818409175,Central Luzon (Region III),3,PH030000000
2021-01-13,41.0,23.142857142857142,0.3298914006569546,0.1862104770258768,Central Luzon (Region III),3,PH030000000
2021-01-14,0.0,23.142857142857142,0.0,0.1862104770258768,Central Luzon (Region III),3,PH030000000
2021-01-15,18.0,25.71428571428571,0.1448303710201264,0.206900530028752,Central Luzon (Region III),3,PH030000000
2021-01-16,0.0,25.71428571428571,0.0,0.206900530028752,Central Luzon (Region III),3,PH030000000
2021-01-17,0.0,25.71428571428571,0.0,0.206900530028752,Central Luzon (Region III),3,PH030000000
2021-01-18,0.0,25.71428571428571,0.0,0.206900530028752,Central Luzon (Region III),3,PH030000000
2021-01-19,10.0,9.857142857142856,0.08046131723340356,0.07931186984435494,Central Luzon (Region III),3,PH030000000
2021-01-20,0.0,4.0,0.0,0.03218452689336143,Central Luzon (Region III),3,PH030000000
2021-01-21,3.0,4.428571428571428,0.024138395170021067,0.0356328690605073,Central Luzon (Region III),3,PH030000000
2021-01-22,0.0,1.857142857142857,0.0,0.014942816057632095,Central Luzon (Region III),3,PH030000000
2021-01-23,4.0,2.4285714285714284,0.032184526893361425,0.019540605613826586,Central Luzon (Region III),3,PH030000000
2021-01-24,1.0,2.571428571428571,0.008046131723340356,0.020690053002875203,Central Luzon (Region III),3,PH030000000
2021-01-25,2.0,2.8571428571428568,0.016092263446680712,0.02298894778097245,Central Luzon (Region III),3,PH030000000
2021-01-26,0.0,1.4285714285714284,0.0,0.011494473890486226,Central Luzon (Region III),3,PH030000000
2021-01-27,7.0,2.4285714285714284,0.05632292206338249,0.01954060561382658,Central Luzon (Region III),3,PH030000000
2021-01-28,4.0,2.571428571428571,0.032184526893361425,0.0206900530028752,Central Luzon (Region III),3,PH030000000
2021-01-29,8.0,3.714285714285714,0.06436905378672285,0.029885632115264182,Central Luzon (Region III),3,PH030000000
2021-01-30,0.0,3.142857142857143,0.0,0.02528784255906969,Central Luzon (Region III),3,PH030000000
2021-01-31,0.0,3.0,0.0,0.02413839517002107,Central Luzon (Region III),3,PH030000000
2021-02-01,0.0,2.714285714285714,0.0,0.021839500391923825,Central Luzon (Region III),3,PH030000000
2021-02-02,3.0,3.142857142857143,0.024138395170021067,0.02528784255906969,Central Luzon (Region III),3,PH030000000
2021-02-03,3.0,2.571428571428571,0.024138395170021067,0.0206900530028752,Central Luzon (Region III),3,PH030000000
2021-02-04,7.0,3.0,0.05632292206338249,0.024138395170021067,Central Luzon (Region III),3,PH030000000
2021-02-05,0.0,1.857142857142857,0.0,0.014942816057632088,Central Luzon (Region III),3,PH030000000
2021-02-06,1.0,2.0,0.008046131723340356,0.016092263446680712,Central Luzon (Region III),3,PH030000000
2021-02-07,0.0,2.0,0.0,0.016092263446680712,Central Luzon (Region III),3,PH030000000
2021-02-08,10.0,3.4285714285714284,0.08046131723340356,0.027586737337166933,Central Luzon (Region III),3,PH030000000
2021-02-09,0.0,3.0,0.0,0.024138395170021067,Central Luzon (Region III),3,PH030000000
2021-02-10,4.0,3.142857142857143,0.032184526893361425,0.02528784255906969,Central Luzon (Region III),3,PH030000000
2021-02-11,1.0,2.2857142857142856,0.008046131723340356,0.01839115822477796,Central Luzon (Region III),3,PH030000000
2021-02-12,0.0,2.2857142857142856,0.0,0.01839115822477796,Central Luzon (Region III),3,PH030000000
2021-02-13,0.0,2.142857142857143,0.0,0.017241710835729337,Central Luzon (Region III),3,PH030000000
2021-02-14,1.0,2.2857142857142856,0.008046131723340356,0.01839115822477796,Central Luzon (Region III),3,PH030000000
2021-02-15,0.0,0.8571428571428571,0.0,0.006896684334291737,Central Luzon (Region III),3,PH030000000
2021-02-16,0.0,0.8571428571428571,0.0,0.006896684334291737,Central Luzon (Region III),3,PH030000000
2021-02-17,2.0,0.5714285714285714,0.016092263446680712,0.004597789556194492,Central Luzon (Region III),3,PH030000000
2021-02-18,2.0,0.7142857142857142,0.016092263446680712,0.005747236945243114,Central Luzon (Region III),3,PH030000000
2021-02-19,21.0,3.714285714285714,0.16896876619014747,0.029885632115264182,Central Luzon (Region III),3,PH030000000
2021-02-20,62.0,12.571428571428571,0.49886016684710205,0.10115137023627876,Central Luzon (Region III),3,PH030000000
2021-02-21,2.0,12.714285714285714,0.016092263446680712,0.10230081762532739,Central Luzon (Region III),3,PH030000000
2021-02-22,0.0,12.714285714285714,0.0,0.10230081762532739,Central Luzon (Region III),3,PH030000000
2021-02-23,1.0,12.857142857142856,0.008046131723340356,0.103450265014376,Central Luzon (Region III),3,PH030000000
2021-02-24,0.0,12.571428571428571,0.0,0.10115137023627876,Central Luzon (Region III),3,PH030000000
2021-02-25,9.0,13.571428571428571,0.0724151855100632,0.10919750195961912,Central Luzon (Region III),3,PH030000000
2021-02-26,0.0,10.571428571428571,0.0,0.08505910678959806,Central Luzon (Region III),3,PH030000000
2020-04-25,0.0,0.0,0.0,0.0,Davao Region (Region XI),11,PH110000000
2020-04-26,0.0,0.0,0.0,0.0,Davao Region (Region XI),11,PH110000000
2020-04-27,1.0,0.3333333333333333,0.018609673292129272,0.006203224430709757,Davao Region (Region XI),11,PH110000000
2020-04-28,0.0,0.25,0.0,0.004652418323032318,Davao Region (Region XI),11,PH110000000
2020-04-29,0.0,0.2,0.0,0.0037219346584258543,Davao Region (Region XI),11,PH110000000
2020-04-30,0.0,0.16666666666666666,0.0,0.0031016122153548786,Davao Region (Region XI),11,PH110000000
2020-05-01,0.0,0.14285714285714285,0.0,0.0026585247560184677,Davao Region (Region XI),11,PH110000000
2020-05-02,0.0,0.14285714285714285,0.0,0.0026585247560184672,Davao Region (Region XI),11,PH110000000
2020-05-03,2.0,0.42857142857142855,0.037219346584258545,0.007975574268055402,Davao Region (Region XI),11,PH110000000
2020-05-04,0.0,0.2857142857142857,0.0,0.0053170495120369345,Davao Region (Region XI),11,PH110000000
2020-05-05,-3.0,-0.14285714285714285,-0.05582901987638782,-0.0026585247560184672,Davao Region (Region XI),11,PH110000000
2020-05-06,4.0,0.42857142857142855,0.07443869316851709,0.007975574268055402,Davao Region (Region XI),11,PH110000000
2020-05-07,0.0,0.42857142857142855,0.0,0.007975574268055402,Davao Region (Region XI),11,PH110000000
2020-05-08,0.0,0.42857142857142855,0.0,0.007975574268055402,Davao Region (Region XI),11,PH110000000
2020-05-09,0.0,0.42857142857142855,0.0,0.007975574268055402,Davao Region (Region XI),11,PH110000000
2020-05-10,0.0,0.14285714285714285,0.0,0.0026585247560184672,Davao Region (Region XI),11,PH110000000
2020-05-11,0.0,0.14285714285714285,0.0,0.0026585247560184672,Davao Region (Region XI),11,PH110000000
2020-05-12,0.0,0.5714285714285714,0.0,0.010634099024073869,Davao Region (Region XI),11,PH110000000
2020-05-13,1.0,0.14285714285714285,0.018609673292129272,0.0026585247560184672,Davao Region (Region XI),11,PH110000000
2020-05-14,1.0,0.2857142857142857,0.018609673292129272,0.0053170495120369345,Davao Region (Region XI),11,PH110000000
2020-05-15,1.0,0.42857142857142855,0.018609673292129272,0.007975574268055402,Davao Region (Region XI),11,PH110000000
2020-05-16,1.0,0.5714285714285714,0.018609673292129272,0.010634099024073869,Davao Region (Region XI),11,PH110000000
2020-05-17,0.0,0.5714285714285714,0.0,0.010634099024073869,Davao Region (Region XI),11,PH110000000
2020-05-18,0.0,0.5714285714285714,0.0,0.010634099024073869,Davao Region (Region XI),11,PH110000000
2020-05-19,0.0,0.5714285714285714,0.0,0.010634099024073869,Davao Region (Region XI),11,PH110000000
2020-05-20,0.0,0.42857142857142855,0.0,0.007975574268055402,Davao Region (Region XI),11,PH110000000
2020-05-21,0.0,0.2857142857142857,0.0,0.0053170495120369345,Davao Region (Region XI),11,PH110000000
2020-05-22,0.0,0.14285714285714285,0.0,0.0026585247560184672,Davao Region (Region XI),11,PH110000000
2020-05-23,0.0,0.0,0.0,0.0,Davao Region (Region XI),11,PH110000000
2020-05-24,0.0,0.0,0.0,0.0,Davao Region (Region XI),11,PH110000000
2020-05-25,0.0,0.0,0.0,0.0,Davao Region (Region XI),11,PH110000000
2020-05-26,0.0,0.0,0.0,0.0,Davao Region (Region XI),11,PH110000000
2020-05-27,0.0,0.0,0.0,0.0,Davao Region (Region XI),11,PH110000000
2020-05-28,0.0,0.0,0.0,0.0,Davao Region (Region XI),11,PH110000000
2020-05-29,1.0,0.14285714285714285,0.018609673292129272,0.0026585247560184672,Davao Region (Region XI),11,PH110000000
2020-05-30,0.0,0.14285714285714285,0.0,0.0026585247560184672,Davao Region (Region XI),11,PH110000000
2020-05-31,0.0,0.14285714285714285,0.0,0.0026585247560184672,Davao Region (Region XI),11,PH110000000
2020-06-01,0.0,0.14285714285714285,0.0,0.0026585247560184672,Davao Region (Region XI),11,PH110000000
2020-06-02,0.0,0.14285714285714285,0.0,0.0026585247560184672,Davao Region (Region XI),11,PH110000000
2020-06-03,0.0,0.14285714285714285,0.0,0.0026585247560184672,Davao Region (Region XI),11,PH110000000
2020-06-04,0.0,0.14285714285714285,0.0,0.0026585247560184672,Davao Region (Region XI),11,PH110000000
2020-06-05,0.0,0.0,0.0,0.0,Davao Region (Region XI),11,PH110000000
2020-06-06,0.0,0.0,0.0,0.0,Davao Region (Region XI),11,PH110000000
2020-06-07,2.0,0.2857142857142857,0.037219346584258545,0.0053170495120369345,Davao Region (Region XI),11,PH110000000
2020-06-08,0.0,0.2857142857142857,0.0,0.0053170495120369345,Davao Region (Region XI),11,PH110000000
2020-06-09,0.0,0.2857142857142857,0.0,0.0053170495120369345,Davao Region (Region XI),11,PH110000000
2020-06-10,0.0,0.2857142857142857,0.0,0.0053170495120369345,Davao Region (Region XI),11,PH110000000
2020-06-11,0.0,0.2857142857142857,0.0,0.0053170495120369345,Davao Region (Region XI),11,PH110000000
2020-06-12,0.0,0.2857142857142857,0.0,0.0053170495120369345,Davao Region (Region XI),11,PH110000000
2020-06-13,0.0,0.2857142857142857,0.0,0.0053170495120369345,Davao Region (Region XI),11,PH110000000
2020-06-14,2.0,0.2857142857142857,0.037219346584258545,0.0053170495120369345,Davao Region (Region XI),11,PH110000000
2020-06-15,0.0,0.2857142857142857,0.0,0.0053170495120369345,Davao Region (Region XI),11,PH110000000
2020-06-16,0.0,0.2857142857142857,0.0,0.0053170495120369345,Davao Region (Region XI),11,PH110000000
2020-06-17,0.0,0.2857142857142857,0.0,0.0053170495120369345,Davao Region (Region XI),11,PH110000000
2020-06-18,0.0,0.2857142857142857,0.0,0.0053170495120369345,Davao Region (Region XI),11,PH110000000
2020-06-19,0.0,0.2857142857142857,0.0,0.0053170495120369345,Davao Region (Region XI),11,PH110000000
2020-06-20,0.0,0.2857142857142857,0.0,0.0053170495120369345,Davao Region (Region XI),11,PH110000000
2020-06-21,0.0,0.0,0.0,0.0,Davao Region (Region XI),11,PH110000000
2020-06-22,0.0,0.0,0.0,0.0,Davao Region (Region XI),11,PH110000000
2020-06-23,0.0,0.0,0.0,0.0,Davao Region (Region XI),11,PH110000000
2020-06-24,0.0,0.0,0.0,0.0,Davao Region (Region XI),11,PH110000000
2020-06-25,0.0,0.0,0.0,0.0,Davao Region (Region XI),11,PH110000000
2020-06-26,0.0,0.0,0.0,0.0,Davao Region (Region XI),11,PH110000000
2020-06-27,0.0,0.0,0.0,0.0,Davao Region (Region XI),11,PH110000000
2020-06-28,0.0,0.0,0.0,0.0,Davao Region (Region XI),11,PH110000000
2020-06-29,0.0,0.0,0.0,0.0,Davao Region (Region XI),11,PH110000000
2020-06-30,1.0,0.14285714285714285,0.018609673292129272,0.0026585247560184672,Davao Region (Region XI),11,PH110000000
2020-07-01,0.5,0.21428571428571427,0.009304836646064636,0.003987787134027701,Davao Region (Region XI),11,PH110000000
2020-07-02,0.0,0.21428571428571427,0.0,0.003987787134027701,Davao Region (Region XI),11,PH110000000
2020-07-03,1.0,0.3571428571428571,0.018609673292129272,0.006646311890046168,Davao Region (Region XI),11,PH110000000
2020-07-04,0.0,0.3571428571428571,0.0,0.006646311890046168,Davao Region (Region XI),11,PH110000000
2020-07-05,0.0,0.3571428571428571,0.0,0.006646311890046168,Davao Region (Region XI),11,PH110000000
2020-07-06,0.0,0.3571428571428571,0.0,0.006646311890046168,Davao Region (Region XI),11,PH110000000
2020-07-07,0.0,0.21428571428571427,0.0,0.003987787134027701,Davao Region (Region XI),11,PH110000000
2020-07-08,0.0,0.14285714285714285,0.0,0.0026585247560184672,Davao Region (Region XI),11,PH110000000
2020-07-09,0.0,0.14285714285714285,0.0,0.0026585247560184672,Davao Region (Region XI),11,PH110000000
2020-07-10,1.0,0.14285714285714285,0.018609673292129272,0.0026585247560184672,Davao Region (Region XI),11,PH110000000
2020-07-11,0.0,0.14285714285714285,0.0,0.0026585247560184672,Davao Region (Region XI),11,PH110000000
2020-07-12,0.0,0.14285714285714285,0.0,0.0026585247560184672,Davao Region (Region XI),11,PH110000000
2020-07-13,1.0,0.2857142857142857,0.018609673292129272,0.0053170495120369345,Davao Region (Region XI),11,PH110000000
2020-07-14,0.0,0.2857142857142857,0.0,0.0053170495120369345,Davao Region (Region XI),11,PH110000000
2020-07-15,0.0,0.2857142857142857,0.0,0.0053170495120369345,Davao Region (Region XI),11,PH110000000
2020-07-16,3.0,0.7142857142857142,0.05582901987638782,0.013292623780092336,Davao Region (Region XI),11,PH110000000
2020-07-17,4.0,1.1428571428571428,0.07443869316851709,0.021268198048147738,Davao Region (Region XI),11,PH110000000
2020-07-18,0.0,1.1428571428571428,0.0,0.021268198048147738,Davao Region (Region XI),11,PH110000000
2020-07-19,1.0,1.2857142857142856,0.018609673292129272,0.023926722804166203,Davao Region (Region XI),11,PH110000000
2020-07-20,1.0,1.2857142857142856,0.018609673292129272,0.023926722804166203,Davao Region (Region XI),11,PH110000000
2020-07-21,0.0,1.2857142857142856,0.0,0.023926722804166203,Davao Region (Region XI),11,PH110000000
2020-07-22,0.0,1.2857142857142856,0.0,0.023926722804166203,Davao Region (Region XI),11,PH110000000
2020-07-23,0.0,0.8571428571428571,0.0,0.015951148536110803,Davao Region (Region XI),11,PH110000000
2020-07-24,0.0,0.2857142857142857,0.0,0.005317049512036933,Davao Region (Region XI),11,PH110000000
2020-07-25,0.0,0.2857142857142857,0.0,0.005317049512036933,Davao Region (Region XI),11,PH110000000
2020-07-26,2.0,0.42857142857142855,0.037219346584258545,0.0079755742680554,Davao Region (Region XI),11,PH110000000
2020-07-27,0.0,0.2857142857142857,0.0,0.005317049512036933,Davao Region (Region XI),11,PH110000000
2020-07-28,0.0,0.2857142857142857,0.0,0.005317049512036933,Davao Region (Region XI),11,PH110000000
2020-07-29,1.0,0.42857142857142855,0.018609673292129272,0.0079755742680554,Davao Region (Region XI),11,PH110000000
2020-07-30,0.0,0.42857142857142855,0.0,0.0079755742680554,Davao Region (Region XI),11,PH110000000
2020-07-31,1.0,0.5714285714285714,0.018609673292129272,0.010634099024073867,Davao Region (Region XI),11,PH110000000
2020-08-01,0.0,0.5714285714285714,0.0,0.010634099024073867,Davao Region (Region XI),11,PH110000000
2020-08-02,0.0,0.2857142857142857,0.0,0.005317049512036933,Davao Region (Region XI),11,PH110000000
2020-08-03,0.0,0.2857142857142857,0.0,0.005317049512036933,Davao Region (Region XI),11,PH110000000
