DATE,NUM_ASYMPTOMATIC,NUM_DAILY_ASYMPTOMATIC,MA7_NUM_ASYMPTOMATIC,MA7_NUM_DAILY_ASYMPTOMATIC,NUM_ASYMPTOMATIC_per_100kpop,NUM_DAILY_ASYMPTOMATIC_per_100kpop,MA7_NUM_ASYMPTOMATIC_per_100kpop,MA7_NUM_DAILY_ASYMPTOMATIC_per_100kpop,REGION_L,REGION_S,REGION_PSGC
2020-06-11,0.0,0.0,-2.220446049250313e-16,6.344131569286608e-17,0.0,0.0,-1.486905836551549e-17,2.9738116731030977e-18,Cagayan Valley (Region II),2,PH020000000
2020-06-12,0.0,0.0,-2.220446049250313e-16,6.344131569286608e-17,0.0,0.0,-1.486905836551549e-17,2.9738116731030977e-18,Cagayan Valley (Region II),2,PH020000000
2020-06-13,0.0,0.0,-2.220446049250313e-16,6.344131569286608e-17,0.0,0.0,-1.486905836551549e-17,2.9738116731030977e-18,Cagayan Valley (Region II),2,PH020000000
2020-06-14,0.0,0.0,-2.220446049250313e-16,6.344131569286608e-17,0.0,0.0,-1.486905836551549e-17,2.9738116731030977e-18,Cagayan Valley (Region II),2,PH020000000
2020-06-15,0.0,0.0,-2.220446049250313e-16,6.344131569286608e-17,0.0,0.0,-1.486905836551549e-17,2.9738116731030977e-18,Cagayan Valley (Region II),2,PH020000000
2020-06-16,0.0,0.0,-2.220446049250313e-16,6.344131569286608e-17,0.0,0.0,-1.486905836551549e-17,2.9738116731030977e-18,Cagayan Valley (Region II),2,PH020000000
2020-06-17,0.0,0.0,-2.220446049250313e-16,6.344131569286608e-17,0.0,0.0,-1.486905836551549e-17,2.9738116731030977e-18,Cagayan Valley (Region II),2,PH020000000
2020-06-18,0.0,0.0,-2.220446049250313e-16,6.344131569286608e-17,0.0,0.0,-1.486905836551549e-17,2.9738116731030977e-18,Cagayan Valley (Region II),2,PH020000000
2020-06-19,0.0,0.0,-2.220446049250313e-16,6.344131569286608e-17,0.0,0.0,-1.486905836551549e-17,2.9738116731030977e-18,Cagayan Valley (Region II),2,PH020000000
2020-06-20,0.0,0.0,-2.220446049250313e-16,6.344131569286608e-17,0.0,0.0,-1.486905836551549e-17,2.9738116731030977e-18,Cagayan Valley (Region II),2,PH020000000
2020-06-21,0.0,0.0,-2.220446049250313e-16,6.344131569286608e-17,0.0,0.0,-1.486905836551549e-17,2.9738116731030977e-18,Cagayan Valley (Region II),2,PH020000000
2020-06-22,0.0,0.0,-2.220446049250313e-16,6.344131569286608e-17,0.0,0.0,-1.486905836551549e-17,2.9738116731030977e-18,Cagayan Valley (Region II),2,PH020000000
2020-06-23,0.0,0.0,-2.220446049250313e-16,6.344131569286608e-17,0.0,0.0,-1.486905836551549e-17,2.9738116731030977e-18,Cagayan Valley (Region II),2,PH020000000
2020-06-24,0.0,0.0,-2.220446049250313e-16,6.344131569286608e-17,0.0,0.0,-1.486905836551549e-17,2.9738116731030977e-18,Cagayan Valley (Region II),2,PH020000000
2020-06-25,0.0,0.0,-2.220446049250313e-16,6.344131569286608e-17,0.0,0.0,-1.486905836551549e-17,2.9738116731030977e-18,Cagayan Valley (Region II),2,PH020000000
2020-06-26,0.0,0.0,-2.220446049250313e-16,6.344131569286608e-17,0.0,0.0,-1.486905836551549e-17,2.9738116731030977e-18,Cagayan Valley (Region II),2,PH020000000
2020-06-27,0.0,0.0,-2.220446049250313e-16,6.344131569286608e-17,0.0,0.0,-1.486905836551549e-17,2.9738116731030977e-18,Cagayan Valley (Region II),2,PH020000000
