DATE,NUM_SEVERE,NUM_DAILY_SEVERE,MA7_NUM_SEVERE,MA7_NUM_DAILY_SEVERE,NUM_SEVERE_per_100kpop,NUM_DAILY_SEVERE_per_100kpop,MA7_NUM_SEVERE_per_100kpop,MA7_NUM_DAILY_SEVERE_per_100kpop,REGION_L,REGION_S,REGION_PSGC
2021-02-17,68.0,5.0,67.57142857142857,-1.0,1.2654577838647905,0.09304836646064636,1.2574822095967344,-0.018609673292129272,Davao Region (Region XI),11,PH110000000
2021-02-18,76.0,8.0,67.71428571428571,0.14285714285714285,1.4143351702018248,0.14887738633703418,1.2601407343527529,0.0026585247560184655,Davao Region (Region XI),11,PH110000000
2021-02-19,69.0,-7.0,67.28571428571428,-0.42857142857142855,1.2840674571569197,-0.1302677130449049,1.2521651600846975,-0.007975574268055402,Davao Region (Region XI),11,PH110000000
2021-02-20,57.0,-12.0,66.14285714285714,-1.1428571428571428,1.0607513776513686,-0.22331607950555127,1.2308969620365497,-0.021268198048147738,Davao Region (Region XI),11,PH110000000
2021-02-21,57.0,0.0,65.0,-1.1428571428571428,1.0607513776513686,0.0,1.209628763988402,-0.021268198048147738,Davao Region (Region XI),11,PH110000000
2021-02-22,57.0,0.0,63.857142857142854,-1.1428571428571428,1.0607513776513686,0.0,1.1883605659402543,-0.021268198048147738,Davao Region (Region XI),11,PH110000000
2021-02-23,57.0,0.0,63.0,-0.8571428571428571,1.0607513776513686,0.0,1.1724094174041435,-0.015951148536110803,Davao Region (Region XI),11,PH110000000
2021-02-24,51.0,-6.0,60.57142857142857,-2.4285714285714284,0.9490933378985928,-0.11165803975277563,1.1272144965518296,-0.04519492085231394,Davao Region (Region XI),11,PH110000000
2021-02-25,52.0,1.0,57.14285714285714,-3.4285714285714284,0.9677030111907221,0.018609673292129272,1.0634099024073864,-0.06380459414444321,Davao Region (Region XI),11,PH110000000
2021-02-26,51.0,-1.0,54.57142857142857,-2.571428571428571,0.9490933378985928,-0.018609673292129272,1.015556456799054,-0.047853445608332414,Davao Region (Region XI),11,PH110000000
2020-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-06-20,1.0,1.0,0.14285714285714285,0.14285714285714285,0.053826161329556234,0.053826161329556234,0.007689451618508033,0.007689451618508033,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-06-21,0.0,-1.0,0.14285714285714285,0.0,0.0,-0.053826161329556234,0.007689451618508033,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-06-22,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.007689451618508033,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-06-23,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.007689451618508033,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-06-24,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.007689451618508033,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-06-25,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.007689451618508033,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-06-26,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.007689451618508033,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-06-27,0.0,0.0,0.0,-0.14285714285714285,0.0,0.0,0.0,-0.007689451618508033,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-07-12,1.0,1.0,0.14285714285714285,0.14285714285714285,0.053826161329556234,0.053826161329556234,0.007689451618508033,0.007689451618508033,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-07-13,1.0,0.0,0.2857142857142857,0.14285714285714285,0.053826161329556234,0.0,0.015378903237016066,0.007689451618508033,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-07-14,1.0,0.0,0.42857142857142855,0.14285714285714285,0.053826161329556234,0.0,0.0230683548555241,0.007689451618508033,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-07-15,2.0,1.0,0.7142857142857142,0.2857142857142857,0.10765232265911247,0.053826161329556234,0.03844725809254016,0.015378903237016066,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-07-16,2.0,0.0,1.0,0.2857142857142857,0.10765232265911247,0.0,0.05382616132955623,0.015378903237016066,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-07-17,2.0,0.0,1.2857142857142856,0.2857142857142857,0.10765232265911247,0.0,0.06920506456657229,0.015378903237016066,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-07-18,2.0,0.0,1.5714285714285714,0.2857142857142857,0.10765232265911247,0.0,0.08458396780358836,0.015378903237016066,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-07-19,2.0,0.0,1.7142857142857142,0.14285714285714285,0.10765232265911247,0.0,0.09227341942209638,0.007689451618508033,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-07-20,2.0,0.0,1.857142857142857,0.14285714285714285,0.10765232265911247,0.0,0.09996287104060442,0.007689451618508033,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-07-21,2.0,0.0,2.0,0.14285714285714285,0.10765232265911247,0.0,0.10765232265911244,0.007689451618508033,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-07-22,2.0,0.0,2.0,0.0,0.10765232265911247,0.0,0.10765232265911244,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-07-23,2.0,0.0,2.0,0.0,0.10765232265911247,0.0,0.10765232265911244,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-07-24,2.0,0.0,2.0,0.0,0.10765232265911247,0.0,0.10765232265911244,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-07-25,2.0,0.0,2.0,0.0,0.10765232265911247,0.0,0.10765232265911244,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-07-26,2.0,0.0,2.0,0.0,0.10765232265911247,0.0,0.10765232265911244,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-07-27,2.0,0.0,2.0,0.0,0.10765232265911247,0.0,0.10765232265911244,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-07-28,2.0,0.0,2.0,0.0,0.10765232265911247,0.0,0.10765232265911244,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-07-29,2.0,0.0,2.0,0.0,0.10765232265911247,0.0,0.10765232265911244,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-07-30,2.0,0.0,2.0,0.0,0.10765232265911247,0.0,0.10765232265911244,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-07-31,2.0,0.0,2.0,0.0,0.10765232265911247,0.0,0.10765232265911244,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-08-01,2.0,0.0,2.0,0.0,0.10765232265911247,0.0,0.10765232265911244,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-08-02,2.0,0.0,2.0,0.0,0.10765232265911247,0.0,0.10765232265911244,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-08-03,2.0,0.0,2.0,0.0,0.10765232265911247,0.0,0.10765232265911244,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-08-04,2.0,0.0,2.0,0.0,0.10765232265911247,0.0,0.10765232265911244,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-08-05,2.0,0.0,2.0,0.0,0.10765232265911247,0.0,0.10765232265911244,0.0,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-08-06,3.0,1.0,2.142857142857143,0.14285714285714285,0.1614784839886687,0.053826161329556234,0.11534177427762046,0.007689451618508033,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-08-07,3.0,0.0,2.2857142857142856,0.14285714285714285,0.1614784839886687,0.0,0.1230312258961285,0.007689451618508033,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-08-08,3.0,0.0,2.4285714285714284,0.14285714285714285,0.1614784839886687,0.0,0.13072067751463654,0.007689451618508033,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-08-09,4.0,1.0,2.714285714285714,0.2857142857142857,0.21530464531822494,0.053826161329556234,0.14609958075165258,0.015378903237016066,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-08-10,4.0,0.0,3.0,0.2857142857142857,0.21530464531822494,0.0,0.16147848398866863,0.015378903237016066,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-08-11,4.0,0.0,3.2857142857142856,0.2857142857142857,0.21530464531822494,0.0,0.1768573872256847,0.015378903237016066,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-08-12,4.0,0.0,3.571428571428571,0.2857142857142857,0.21530464531822494,0.0,0.19223629046270074,0.015378903237016066,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-08-13,4.0,0.0,3.714285714285714,0.14285714285714285,0.21530464531822494,0.0,0.19992574208120878,0.007689451618508033,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-08-14,5.0,1.0,4.0,0.2857142857142857,0.26913080664778116,0.053826161329556234,0.21530464531822485,0.015378903237016066,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-08-15,4.0,-1.0,4.142857142857142,0.14285714285714285,0.21530464531822494,-0.053826161329556234,0.2229940969367329,0.007689451618508033,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-08-16,2.0,-2.0,3.8571428571428568,-0.2857142857142857,0.10765232265911247,-0.10765232265911247,0.20761519369971684,-0.015378903237016068,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-08-17,2.0,0.0,3.571428571428571,-0.2857142857142857,0.10765232265911247,0.0,0.19223629046270077,-0.015378903237016068,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-08-18,2.0,0.0,3.2857142857142856,-0.2857142857142857,0.10765232265911247,0.0,0.17685738722568473,-0.015378903237016068,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-08-19,3.0,1.0,3.142857142857143,-0.14285714285714285,0.1614784839886687,0.053826161329556234,0.1691679356071767,-0.007689451618508035,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-08-20,3.0,0.0,3.0,-0.14285714285714285,0.1614784839886687,0.0,0.16147848398866863,-0.007689451618508035,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-08-21,3.0,0.0,2.714285714285714,-0.2857142857142857,0.1614784839886687,0.0,0.14609958075165258,-0.015378903237016068,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-08-22,3.0,0.0,2.571428571428571,-0.14285714285714285,0.1614784839886687,0.0,0.13841012913314454,-0.007689451618508035,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-08-23,3.0,0.0,2.714285714285714,0.14285714285714285,0.1614784839886687,0.0,0.14609958075165258,0.007689451618508031,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-08-24,4.0,1.0,3.0,0.2857142857142857,0.21530464531822494,0.053826161329556234,0.16147848398866863,0.015378903237016064,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-08-25,4.0,0.0,3.2857142857142856,0.2857142857142857,0.21530464531822494,0.0,0.1768573872256847,0.015378903237016064,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-08-26,4.0,0.0,3.4285714285714284,0.14285714285714285,0.21530464531822494,0.0,0.18454683884419273,0.007689451618508031,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-08-27,4.0,0.0,3.571428571428571,0.14285714285714285,0.21530464531822494,0.0,0.19223629046270077,0.007689451618508031,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-08-28,4.0,0.0,3.714285714285714,0.14285714285714285,0.21530464531822494,0.0,0.19992574208120883,0.007689451618508031,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-08-29,4.0,0.0,3.8571428571428568,0.14285714285714285,0.21530464531822494,0.0,0.20761519369971687,0.007689451618508031,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-08-30,4.0,0.0,4.0,0.14285714285714285,0.21530464531822494,0.0,0.2153046453182249,0.007689451618508031,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-08-31,4.0,0.0,4.0,0.0,0.21530464531822494,0.0,0.2153046453182249,-1.982541115402065e-18,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-09-01,4.0,0.0,4.0,0.0,0.21530464531822494,0.0,0.2153046453182249,-1.982541115402065e-18,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-09-02,4.0,0.0,4.0,0.0,0.21530464531822494,0.0,0.2153046453182249,-1.982541115402065e-18,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-09-03,4.0,0.0,4.0,0.0,0.21530464531822494,0.0,0.2153046453182249,-1.982541115402065e-18,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-09-04,4.0,0.0,4.0,0.0,0.21530464531822494,0.0,0.2153046453182249,-1.982541115402065e-18,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-09-05,4.0,0.0,4.0,0.0,0.21530464531822494,0.0,0.2153046453182249,-1.982541115402065e-18,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-09-06,2.0,-2.0,3.714285714285714,-0.2857142857142857,0.10765232265911247,-0.10765232265911247,0.19992574208120886,-0.015378903237016068,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-09-07,2.0,0.0,3.4285714285714284,-0.2857142857142857,0.10765232265911247,0.0,0.1845468388441928,-0.015378903237016068,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-09-08,2.0,0.0,3.142857142857143,-0.2857142857142857,0.10765232265911247,0.0,0.16916793560717674,-0.015378903237016068,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-09-09,2.0,0.0,2.8571428571428568,-0.2857142857142857,0.10765232265911247,0.0,0.1537890323701607,-0.015378903237016068,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-09-10,2.0,0.0,2.571428571428571,-0.2857142857142857,0.10765232265911247,0.0,0.13841012913314463,-0.015378903237016068,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-09-11,2.0,0.0,2.2857142857142856,-0.2857142857142857,0.10765232265911247,0.0,0.12303122589612854,-0.015378903237016068,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-09-12,2.0,0.0,2.0,-0.2857142857142857,0.10765232265911247,0.0,0.10765232265911247,-0.015378903237016068,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-09-13,2.0,0.0,2.0,0.0,0.10765232265911247,0.0,0.10765232265911247,-1.982541115402065e-18,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-09-14,2.0,0.0,2.0,0.0,0.10765232265911247,0.0,0.10765232265911247,-1.982541115402065e-18,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-09-15,2.0,0.0,2.0,0.0,0.10765232265911247,0.0,0.10765232265911247,-1.982541115402065e-18,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-09-16,2.0,0.0,2.0,0.0,0.10765232265911247,0.0,0.10765232265911247,-1.982541115402065e-18,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-09-17,2.0,0.0,2.0,0.0,0.10765232265911247,0.0,0.10765232265911247,-1.982541115402065e-18,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-09-18,2.0,0.0,2.0,0.0,0.10765232265911247,0.0,0.10765232265911247,-1.982541115402065e-18,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-09-19,2.0,0.0,2.0,0.0,0.10765232265911247,0.0,0.10765232265911247,-1.982541115402065e-18,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-09-20,2.0,0.0,2.0,0.0,0.10765232265911247,0.0,0.10765232265911247,-1.982541115402065e-18,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-09-21,2.0,0.0,2.0,0.0,0.10765232265911247,0.0,0.10765232265911247,-1.982541115402065e-18,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-09-22,2.0,0.0,2.0,0.0,0.10765232265911247,0.0,0.10765232265911247,-1.982541115402065e-18,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-09-23,2.0,0.0,2.0,0.0,0.10765232265911247,0.0,0.10765232265911247,-1.982541115402065e-18,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-09-24,1.0,-1.0,1.857142857142857,-0.14285714285714285,0.053826161329556234,-0.053826161329556234,0.09996287104060445,-0.007689451618508035,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-09-25,0.0,-1.0,1.5714285714285714,-0.2857142857142857,0.0,-0.053826161329556234,0.08458396780358837,-0.015378903237016068,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-09-26,1.0,1.0,1.4285714285714284,-0.14285714285714285,0.053826161329556234,0.053826161329556234,0.07689451618508035,-0.007689451618508035,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-09-27,1.0,0.0,1.2857142857142856,-0.14285714285714285,0.053826161329556234,0.0,0.06920506456657231,-0.007689451618508035,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-09-28,1.0,0.0,1.1428571428571428,-0.14285714285714285,0.053826161329556234,0.0,0.06151561294806427,-0.007689451618508035,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-09-29,1.0,0.0,1.0,-0.14285714285714285,0.053826161329556234,0.0,0.053826161329556234,-0.007689451618508035,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-09-30,1.0,0.0,0.8571428571428571,-0.14285714285714285,0.053826161329556234,0.0,0.0461367097110482,-0.007689451618508035,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-10-01,3.0,2.0,1.1428571428571428,0.2857142857142857,0.1614784839886687,0.10765232265911247,0.06151561294806427,0.015378903237016064,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-10-02,3.0,0.0,1.5714285714285714,0.42857142857142855,0.1614784839886687,0.0,0.08458396780358837,0.023068354855524095,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-10-03,2.0,-1.0,1.7142857142857142,0.14285714285714285,0.10765232265911247,-0.053826161329556234,0.0922734194220964,0.00768945161850803,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-10-04,2.0,0.0,1.857142857142857,0.14285714285714285,0.10765232265911247,0.0,0.09996287104060443,0.00768945161850803,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-10-05,2.0,0.0,2.0,0.14285714285714285,0.10765232265911247,0.0,0.10765232265911245,0.00768945161850803,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-10-06,2.0,0.0,2.142857142857143,0.14285714285714285,0.10765232265911247,0.0,0.11534177427762049,0.00768945161850803,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-10-07,2.0,0.0,2.2857142857142856,0.14285714285714285,0.10765232265911247,0.0,0.12303122589612851,0.00768945161850803,Cordillera Administrative Region (CAR),CAR,PH140000000
2020-10-08,2.0,0.0,2.142857142857143,-0.14285714285714285,0.10765232265911247,0.0,0.11534177427762049,-0.007689451618508036,Cordillera Administrative Region (CAR),CAR,PH140000000
